name,price,category_id
Product 3581,303.57,2
Product 3582,215.43,1
Product 3583,183.3,2
Product 3584,40.42,1
Product 3585,74.95,2
Product 3586,88.52,1
Product 3587,38.6,2
Product 3588,249.1,2
Product 3589,139.78,2
Product 3590,215.71,2
Product 3591,94.49,2
Product 3592,131.55,2
Product 3593,325.78,1
Product 3594,127.58,1
Product 3595,372.71,1
Product 3596,496.88,2
Product 3597,480.33,1
Product 3598,155.72,2
Product 3599,33.71,2
Product 3600,388.04,2
Product 3601,145.58,2
Product 3602,304.64,1
Product 3603,349.84,1
Product 3604,193.11,2
Product 3605,341.91,1
Product 3606,350.6,1
Product 3607,195.81,2
Product 3608,462.2,2
Product 3609,302.76,1
Product 3610,95.27,2
Product 3611,41.29,2
Product 3612,289.1,1
Product 3613,364.18,1
Product 3614,141.76,1
Product 3615,99.95,1
Product 3616,154.83,2
Product 3617,32.93,1
Product 3618,406.41,2
Product 3619,52.15,2
Product 3620,176.53,2
Product 3621,49.26,1
Product 3622,382.16,2
Product 3623,302.33,2
Product 3624,268.72,1
Product 3625,35.58,1
Product 3626,15.41,1
Product 3627,68.15,1
Product 3628,73.28,1
Product 3629,56.66,2
Product 3630,239.76,2
Product 3631,163.03,2
Product 3632,93.65,1
Product 3633,452.74,2
Product 3634,48.78,1
Product 3635,43.08,2
Product 3636,428.88,2
Product 3637,70.16,1
Product 3638,165.13,1
Product 3639,374.7,2
Product 3640,266.69,1
Product 3641,199.79,1
Product 3642,48.09,2
Product 3643,117.48,1
Product 3644,386.34,1
Product 3645,16.71,2
Product 3646,117.6,2
Product 3647,45.08,2
Product 3648,345.36,1
Product 3649,480.07,2
Product 3650,273.98,1
Product 3651,172.11,1
Product 3652,149.44,1
Product 3653,398.55,1
Product 3654,463.92,2
Product 3655,369.25,1
Product 3656,243.17,1
Product 3657,484.63,2
Product 3658,264.83,2
Product 3659,310.21,2
Product 3660,469.74,1
Product 3661,365.7,2
Product 3662,412.26,1
Product 3663,350.35,1
Product 3664,12.31,1
Product 3665,26.7,2
Product 3666,433.59,2
Product 3667,393.04,2
Product 3668,237.13,2
Product 3669,478.08,2
Product 3670,299.2,1
Product 3671,127.62,1
Product 3672,283.95,2
Product 3673,358.87,2
Product 3674,62.13,2
Product 3675,405.0,2
Product 3676,396.31,1
Product 3677,85.03,2
Product 3678,413.99,1
Product 3679,471.64,1
Product 3680,472.97,2
Product 3681,55.54,1
Product 3682,62.35,1
Product 3683,170.06,1
Product 3684,124.27,2
Product 3685,354.46,1
Product 3686,338.45,2
Product 3687,499.69,2
Product 3688,177.18,2
Product 3689,303.65,1
Product 3690,77.48,1
Product 3691,129.41,2
Product 3692,20.76,1
Product 3693,187.86,2
Product 3694,340.34,1
Product 3695,275.24,1
Product 3696,9.56,2
Product 3697,204.24,2
Product 3698,359.23,1
Product 3699,43.06,1
Product 3700,54.01,1
Product 3701,226.89,1
Product 3702,221.75,2
Product 3703,116.86,1
Product 3704,258.62,2
Product 3705,108.5,1
Product 3706,274.25,1
Product 3707,338.75,2
Product 3708,365.26,2
Product 3709,347.39,1
Product 3710,409.19,1
Product 3711,337.76,1
Product 3712,477.61,2
Product 3713,99.22,2
Product 3714,204.86,2
Product 3715,433.85,2
Product 3716,367.04,1
Product 3717,87.92,2
Product 3718,278.09,2
Product 3719,241.11,1
Product 3720,16.07,1
Product 3721,339.44,1
Product 3722,205.47,2
Product 3723,400.19,2
Product 3724,349.81,1
Product 3725,290.77,1
Product 3726,336.59,2
Product 3727,137.78,1
Product 3728,205.04,1
Product 3729,14.2,1
Product 3730,176.32,2
Product 3731,380.83,1
Product 3732,87.64,2
Product 3733,483.2,1
Product 3734,369.11,2
Product 3735,432.89,1
Product 3736,6.39,2
Product 3737,76.94,1
Product 3738,329.27,2
Product 3739,75.91,1
Product 3740,432.35,2
Product 3741,459.12,1
Product 3742,439.16,1
Product 3743,234.73,2
Product 3744,78.15,2
Product 3745,442.34,1
Product 3746,174.41,1
Product 3747,415.33,2
Product 3748,190.13,1
Product 3749,30.48,2
Product 3750,295.82,2
Product 3751,223.22,2
Product 3752,388.37,2
Product 3753,114.9,1
Product 3754,222.28,2
Product 3755,139.29,2
Product 3756,222.21,2
Product 3757,148.49,2
Product 3758,426.28,2
Product 3759,331.26,1
Product 3760,421.45,2
Product 3761,390.38,2
Product 3762,330.22,2
Product 3763,139.93,1
Product 3764,379.15,1
Product 3765,359.96,2
Product 3766,29.81,2
Product 3767,74.3,2
Product 3768,271.16,2
Product 3769,278.44,2
Product 3770,25.38,1
Product 3771,240.36,1
Product 3772,85.2,1
Product 3773,350.45,2
Product 3774,270.46,1
Product 3775,263.22,1
Product 3776,473.0,2
Product 3777,223.33,1
Product 3778,22.26,2
Product 3779,159.91,2
Product 3780,256.3,1
Product 3781,328.63,2
Product 3782,292.5,2
Product 3783,318.84,2
Product 3784,331.68,1
Product 3785,428.5,2
Product 3786,69.61,1
Product 3787,123.81,1
Product 3788,411.15,1
Product 3789,209.84,1
Product 3790,181.39,1
Product 3791,288.31,1
Product 3792,496.63,2
Product 3793,452.28,2
Product 3794,272.07,1
Product 3795,190.15,1
Product 3796,224.64,2
Product 3797,144.91,2
Product 3798,29.29,1
Product 3799,468.91,2
Product 3800,349.9,2
Product 3801,134.62,2
Product 3802,125.47,1
Product 3803,56.13,1
Product 3804,89.29,2
Product 3805,435.09,2
Product 3806,339.18,2
Product 3807,100.51,2
Product 3808,467.41,1
Product 3809,16.72,2
Product 3810,361.98,2
Product 3811,320.76,1
Product 3812,212.17,1
Product 3813,48.59,1
Product 3814,313.63,2
Product 3815,201.06,2
Product 3816,197.51,2
Product 3817,168.2,2
Product 3818,374.24,2
Product 3819,110.02,2
Product 3820,403.27,1
Product 3821,172.19,1
Product 3822,240.48,2
Product 3823,327.52,1
Product 3824,280.48,1
Product 3825,341.07,2
Product 3826,272.25,1
Product 3827,478.54,1
Product 3828,41.55,1
Product 3829,35.52,2
Product 3830,146.5,1
Product 3831,266.76,1
Product 3832,89.73,1
Product 3833,357.87,1
Product 3834,304.26,1
Product 3835,442.12,2
Product 3836,373.51,2
Product 3837,331.09,1
Product 3838,471.19,1
Product 3839,306.99,2
Product 3840,76.22,1
Product 3841,380.64,1
Product 3842,347.4,1
Product 3843,16.91,2
Product 3844,138.84,1
Product 3845,319.48,1
Product 3846,247.69,2
Product 3847,440.24,1
Product 3848,366.25,1
Product 3849,405.6,1
Product 3850,74.23,2
Product 3851,308.77,1
Product 3852,33.74,1
Product 3853,184.18,2
Product 3854,398.35,2
Product 3855,6.17,1
Product 3856,93.59,1
Product 3857,250.53,1
Product 3858,466.28,2
Product 3859,152.29,2
Product 3860,263.47,1
Product 3861,96.86,2
Product 3862,44.47,2
Product 3863,445.49,2
Product 3864,83.74,1
Product 3865,258.76,2
Product 3866,311.68,1
Product 3867,328.31,1
Product 3868,9.97,1
Product 3869,60.7,2
Product 3870,256.45,2
Product 3871,122.27,2
Product 3872,305.78,2
Product 3873,335.49,1
Product 3874,229.07,1
Product 3875,136.0,1
Product 3876,383.61,1
Product 3877,402.56,1
Product 3878,284.84,2
Product 3879,191.19,2
Product 3880,28.16,2
Product 3881,174.01,1
Product 3882,154.84,1
Product 3883,291.16,1
Product 3884,389.64,1
Product 3885,175.28,1
Product 3886,61.9,2
Product 3887,178.49,2
Product 3888,73.59,1
Product 3889,291.97,2
Product 3890,424.06,2
Product 3891,299.58,2
Product 3892,370.22,2
Product 3893,394.96,1
Product 3894,32.94,2
Product 3895,408.8,1
Product 3896,442.43,2
Product 3897,237.74,1
Product 3898,423.35,1
Product 3899,143.18,1
Product 3900,249.31,2
Product 3901,220.98,1
Product 3902,187.13,1
Product 3903,210.0,1
Product 3904,399.2,1
Product 3905,164.9,1
Product 3906,497.37,2
Product 3907,352.47,2
Product 3908,238.81,2
Product 3909,318.12,1
Product 3910,29.77,2
Product 3911,350.86,1
Product 3912,435.64,2
Product 3913,310.9,2
Product 3914,141.85,1
Product 3915,191.45,2
Product 3916,124.13,1
Product 3917,468.34,2
Product 3918,333.21,1
Product 3919,399.67,1
Product 3920,239.52,1
Product 3921,411.44,1
Product 3922,259.86,2
Product 3923,150.25,2
Product 3924,303.12,2
Product 3925,119.15,1
Product 3926,255.18,2
Product 3927,125.11,1
Product 3928,266.86,2
Product 3929,102.49,1
Product 3930,303.35,1
Product 3931,200.03,1
Product 3932,473.25,1
Product 3933,78.06,1
Product 3934,429.51,1
Product 3935,461.73,2
Product 3936,412.82,1
Product 3937,82.43,2
Product 3938,255.14,1
Product 3939,307.37,1
Product 3940,185.93,1
Product 3941,129.54,1
Product 3942,128.46,1
Product 3943,69.43,2
Product 3944,21.58,1
Product 3945,191.62,1
Product 3946,210.94,1
Product 3947,191.27,1
Product 3948,283.82,1
Product 3949,100.05,2
Product 3950,185.45,1
Product 3951,399.24,1
Product 3952,132.27,2
Product 3953,361.58,1
Product 3954,126.52,1
Product 3955,404.36,2
Product 3956,246.39,1
Product 3957,378.53,1
Product 3958,90.94,1
Product 3959,254.06,1
Product 3960,472.97,2
Product 3961,449.92,1
Product 3962,189.84,2
Product 3963,362.51,1
Product 3964,413.98,1
Product 3965,467.54,1
Product 3966,66.6,1
Product 3967,57.9,2
Product 3968,205.86,2
Product 3969,372.66,2
Product 3970,118.35,1
Product 3971,390.46,2
Product 3972,484.86,1
Product 3973,272.07,1
Product 3974,50.48,1
Product 3975,179.39,2
Product 3976,477.51,1
Product 3977,464.1,2
Product 3978,188.68,1
Product 3979,302.0,1
Product 3980,60.76,2
Product 3981,437.14,2
Product 3982,475.34,2
Product 3983,182.07,1
Product 3984,208.01,1
Product 3985,486.23,2
Product 3986,492.21,2
Product 3987,293.82,2
Product 3988,217.25,1
Product 3989,424.17,1
Product 3990,141.6,1
Product 3991,50.61,1
Product 3992,188.3,1
Product 3993,209.3,1
Product 3994,94.65,1
Product 3995,382.1,1
Product 3996,430.87,2
Product 3997,354.74,2
Product 3998,326.66,1
Product 3999,170.11,1
Product 4000,469.48,2
Product 4001,435.0,2
Product 4002,322.45,1
Product 4003,242.11,1
Product 4004,120.59,1
Product 4005,93.5,1
Product 4006,15.43,1
Product 4007,110.12,2
Product 4008,94.34,1
Product 4009,380.93,2
Product 4010,212.28,1
Product 4011,106.99,2
Product 4012,192.09,2
Product 4013,271.04,2
Product 4014,126.49,1
Product 4015,96.07,2
Product 4016,344.61,2
Product 4017,171.96,1
Product 4018,315.73,1
Product 4019,293.64,2
Product 4020,13.93,2
Product 4021,192.29,2
Product 4022,254.06,1
Product 4023,363.98,1
Product 4024,363.93,1
Product 4025,494.64,1
Product 4026,408.4,1
Product 4027,276.37,2
Product 4028,382.67,1
Product 4029,491.09,1
Product 4030,308.54,2
Product 4031,203.75,2
Product 4032,396.21,1
Product 4033,336.22,2
Product 4034,263.64,2
Product 4035,453.53,1
Product 4036,436.86,2
Product 4037,212.83,2
Product 4038,377.42,1
Product 4039,202.86,1
Product 4040,14.27,1
Product 4041,262.12,1
Product 4042,78.79,2
Product 4043,127.36,2
Product 4044,295.22,1
Product 4045,273.05,2
Product 4046,78.79,2
Product 4047,354.98,1
Product 4048,180.95,1
Product 4049,207.03,2
Product 4050,276.39,1
Product 4051,72.49,2
Product 4052,254.92,1
Product 4053,367.24,2
Product 4054,167.85,2
Product 4055,78.65,1
Product 4056,319.95,1
Product 4057,12.42,1
Product 4058,298.52,1
Product 4059,239.38,2
Product 4060,305.1,1
Product 4061,303.36,2
Product 4062,439.4,1
Product 4063,10.65,1
Product 4064,361.86,1
Product 4065,318.99,2
Product 4066,455.58,1
Product 4067,216.15,2
Product 4068,60.67,1
Product 4069,344.26,2
Product 4070,405.52,2
Product 4071,31.84,1
Product 4072,187.38,1
Product 4073,8.61,2
Product 4074,124.13,2
Product 4075,310.8,1
Product 4076,389.92,1
Product 4077,391.46,1
Product 4078,237.98,2
Product 4079,352.18,1
Product 4080,163.71,2
Product 4081,247.52,1
Product 4082,452.76,1
Product 4083,242.29,1
Product 4084,461.53,2
Product 4085,110.25,1
Product 4086,498.75,2
Product 4087,172.42,1
Product 4088,238.62,2
Product 4089,452.7,2
Product 4090,186.63,2
Product 4091,69.27,2
Product 4092,143.48,2
Product 4093,196.78,1
Product 4094,27.9,2
Product 4095,410.62,2
Product 4096,165.43,2
Product 4097,103.88,2
Product 4098,156.45,1
Product 4099,178.57,2
Product 4100,275.82,1
Product 4101,172.64,1
Product 4102,388.1,1
Product 4103,252.94,1
Product 4104,128.01,1
Product 4105,482.6,2
Product 4106,170.85,1
Product 4107,181.24,1
Product 4108,242.55,2
Product 4109,65.01,2
Product 4110,496.56,2
Product 4111,296.24,1
Product 4112,421.31,2
Product 4113,158.9,2
Product 4114,182.74,1
Product 4115,33.58,2
Product 4116,383.73,2
Product 4117,335.8,2
Product 4118,105.79,1
Product 4119,479.55,1
Product 4120,9.52,1
Product 4121,45.49,2
Product 4122,29.24,2
Product 4123,331.34,1
Product 4124,141.79,1
Product 4125,248.43,1
Product 4126,61.21,2
Product 4127,266.72,1
Product 4128,36.07,2
Product 4129,301.09,2
Product 4130,410.39,2
Product 4131,388.41,1
Product 4132,360.68,1
Product 4133,428.5,1
Product 4134,380.87,1
Product 4135,343.5,1
Product 4136,100.8,2
Product 4137,285.97,2
Product 4138,111.64,1
Product 4139,408.11,2
Product 4140,269.16,1
Product 4141,85.08,1
Product 4142,420.17,1
Product 4143,339.33,1
Product 4144,152.01,1
Product 4145,161.74,2
Product 4146,125.3,1
Product 4147,139.25,1
Product 4148,247.2,2
Product 4149,84.95,1
Product 4150,164.1,2
Product 4151,309.22,1
Product 4152,96.89,1
Product 4153,375.54,2
Product 4154,474.06,1
Product 4155,235.28,2
Product 4156,76.04,2
Product 4157,296.49,2
Product 4158,51.3,2
Product 4159,142.61,1
Product 4160,396.88,1
Product 4161,179.39,2
Product 4162,175.25,2
Product 4163,232.65,1
Product 4164,228.64,2
Product 4165,264.05,1
Product 4166,484.2,2
Product 4167,489.84,1
Product 4168,32.23,1
Product 4169,272.72,2
Product 4170,277.1,1
Product 4171,60.26,1
Product 4172,264.67,2
Product 4173,441.3,2
Product 4174,31.03,1
Product 4175,144.89,1
Product 4176,58.31,1
Product 4177,116.47,2
Product 4178,475.81,2
Product 4179,345.31,1
Product 4180,101.82,1
Product 4181,85.04,1
Product 4182,175.62,2
Product 4183,41.49,1
Product 4184,252.8,2
Product 4185,466.14,2
Product 4186,249.15,2
Product 4187,490.23,1
Product 4188,299.22,1
Product 4189,67.85,2
Product 4190,377.43,1
Product 4191,200.15,2
Product 4192,495.57,2
Product 4193,461.84,2
Product 4194,212.94,2
Product 4195,361.4,1
Product 4196,269.95,2
Product 4197,432.45,1
Product 4198,68.14,2
Product 4199,286.34,2
Product 4200,270.21,2
Product 4201,473.93,1
Product 4202,164.75,1
Product 4203,12.55,2
Product 4204,170.68,1
Product 4205,269.62,2
Product 4206,229.61,2
Product 4207,58.13,2
Product 4208,490.6,1
Product 4209,297.25,1
Product 4210,223.69,2
Product 4211,187.0,1
Product 4212,212.35,1
Product 4213,388.73,1
Product 4214,383.47,1
Product 4215,281.03,2
Product 4216,499.57,1
Product 4217,397.28,2
Product 4218,429.49,2
Product 4219,419.45,1
Product 4220,286.33,1
Product 4221,57.5,1
Product 4222,346.62,2
Product 4223,173.39,2
Product 4224,37.65,2
Product 4225,141.34,1
Product 4226,59.44,1
Product 4227,467.71,1
Product 4228,487.75,1
Product 4229,261.27,1
Product 4230,329.81,2
Product 4231,180.8,1
Product 4232,345.41,1
Product 4233,133.83,2
Product 4234,155.67,2
Product 4235,421.36,2
Product 4236,240.93,2
Product 4237,81.8,2
Product 4238,155.73,1
Product 4239,80.24,1
Product 4240,86.33,2
Product 4241,206.76,1
Product 4242,235.49,1
Product 4243,450.4,1
Product 4244,164.92,2
Product 4245,142.18,1
Product 4246,25.55,2
Product 4247,284.67,1
Product 4248,436.76,2
Product 4249,19.62,2
Product 4250,29.11,1
Product 4251,478.05,2
Product 4252,192.17,2
Product 4253,384.98,2
Product 4254,169.81,2
Product 4255,107.19,2
Product 4256,97.11,1
Product 4257,488.55,2
Product 4258,255.18,1
Product 4259,499.83,2
Product 4260,481.04,1
Product 4261,423.92,1
Product 4262,357.27,2
Product 4263,184.02,2
Product 4264,446.74,1
Product 4265,303.05,1
Product 4266,318.1,1
Product 4267,385.81,1
Product 4268,381.01,2
Product 4269,456.61,2
Product 4270,377.49,2
Product 4271,69.25,1
Product 4272,298.88,1
Product 4273,157.29,1
Product 4274,177.48,1
Product 4275,175.08,1
Product 4276,388.59,2
Product 4277,111.57,1
Product 4278,356.8,2
Product 4279,482.7,2
Product 4280,220.24,2
Product 4281,38.83,1
Product 4282,172.51,1
Product 4283,261.26,1
Product 4284,311.09,1
Product 4285,277.73,1
Product 4286,79.9,2
Product 4287,443.98,2
Product 4288,26.35,1
Product 4289,177.4,1
Product 4290,280.95,2
Product 4291,334.45,2
Product 4292,223.79,1
Product 4293,269.94,1
Product 4294,208.07,1
Product 4295,256.24,1
Product 4296,482.16,1
Product 4297,65.55,1
Product 4298,161.9,2
Product 4299,73.17,1
Product 4300,112.33,2
Product 4301,403.07,1
Product 4302,163.33,2
Product 4303,24.17,1
Product 4304,489.78,1
Product 4305,239.71,1
Product 4306,369.58,2
Product 4307,114.47,2
Product 4308,81.68,1
Product 4309,461.03,1
Product 4310,345.35,1
Product 4311,81.24,1
Product 4312,72.82,2
Product 4313,29.5,1
Product 4314,408.26,1
Product 4315,87.76,2
Product 4316,212.91,1
Product 4317,228.65,2
Product 4318,271.97,1
Product 4319,406.12,1
Product 4320,167.54,2
Product 4321,220.45,1
Product 4322,376.86,1
Product 4323,321.28,2
Product 4324,190.32,2
Product 4325,57.86,1
Product 4326,432.5,1
Product 4327,21.26,2
Product 4328,38.43,2
Product 4329,230.7,2
Product 4330,215.91,1
Product 4331,87.19,2
Product 4332,39.99,1
Product 4333,425.6,1
Product 4334,442.9,1
Product 4335,97.61,2
Product 4336,454.28,2
Product 4337,496.51,1
Product 4338,242.32,2
Product 4339,162.75,1
Product 4340,134.39,1
Product 4341,172.37,1
Product 4342,118.49,2
Product 4343,10.38,2
Product 4344,130.63,1
Product 4345,121.42,1
Product 4346,457.62,2
Product 4347,338.45,2
Product 4348,131.12,1
Product 4349,312.68,2
Product 4350,191.04,1
Product 4351,94.39,1
Product 4352,181.72,1
Product 4353,290.95,1
Product 4354,207.64,2
Product 4355,410.54,1
Product 4356,275.97,1
Product 4357,353.75,1
Product 4358,27.71,2
Product 4359,115.75,1
Product 4360,219.99,2
Product 4361,480.58,1
Product 4362,196.09,1
Product 4363,34.33,2
Product 4364,47.28,2
Product 4365,122.46,2
Product 4366,360.29,2
Product 4367,360.66,1
Product 4368,414.59,2
Product 4369,388.42,1
Product 4370,467.32,1
Product 4371,302.09,1
Product 4372,262.54,1
Product 4373,429.19,2
Product 4374,171.54,2
Product 4375,100.78,2
Product 4376,163.56,1
Product 4377,298.79,1
Product 4378,70.64,1
Product 4379,290.88,2
Product 4380,118.58,2
Product 4381,413.09,2
Product 4382,227.05,1
Product 4383,119.92,1
Product 4384,443.12,2
Product 4385,176.32,1
Product 4386,453.24,1
Product 4387,400.16,2
Product 4388,418.81,1
Product 4389,488.14,1
Product 4390,51.03,1
Product 4391,422.08,1
Product 4392,279.25,1
Product 4393,302.79,2
Product 4394,242.7,1
Product 4395,449.08,1
Product 4396,271.75,1
Product 4397,137.46,1
Product 4398,67.26,1
Product 4399,95.67,1
Product 4400,146.62,2
Product 4401,422.62,1
Product 4402,486.94,1
Product 4403,400.13,1
Product 4404,179.65,1
Product 4405,253.68,1
Product 4406,9.75,2
Product 4407,294.06,1
Product 4408,313.26,1
Product 4409,96.28,2
Product 4410,265.36,1
Product 4411,67.09,1
Product 4412,89.29,1
Product 4413,438.05,1
Product 4414,30.39,2
Product 4415,468.05,2
Product 4416,323.38,1
Product 4417,326.0,1
Product 4418,46.75,2
Product 4419,364.24,1
Product 4420,178.02,2
Product 4421,9.41,2
Product 4422,300.89,2
Product 4423,5.77,1
Product 4424,116.16,2
Product 4425,223.51,1
Product 4426,219.74,1
Product 4427,335.94,1
Product 4428,119.86,1
Product 4429,153.38,1
Product 4430,268.21,2
Product 4431,8.49,2
Product 4432,479.32,1
Product 4433,456.01,2
Product 4434,160.03,1
Product 4435,255.6,2
Product 4436,386.49,1
Product 4437,36.74,1
Product 4438,222.2,1
Product 4439,461.69,2
Product 4440,63.28,2
Product 4441,491.38,2
Product 4442,122.73,1
Product 4443,248.94,1
Product 4444,123.16,2
Product 4445,348.79,2
Product 4446,292.63,2
Product 4447,151.45,1
Product 4448,171.76,1
Product 4449,368.44,2
Product 4450,432.7,1
Product 4451,225.64,2
Product 4452,323.52,1
Product 4453,352.78,1
Product 4454,29.83,1
Product 4455,318.74,1
Product 4456,99.3,2
Product 4457,255.89,2
Product 4458,250.2,2
Product 4459,454.27,2
Product 4460,360.63,2
Product 4461,238.46,1
Product 4462,142.54,2
Product 4463,50.33,1
Product 4464,26.01,1
Product 4465,219.76,1
Product 4466,461.43,1
Product 4467,75.14,2
Product 4468,397.75,2
Product 4469,142.43,1
Product 4470,229.35,1
Product 4471,234.64,2
Product 4472,128.13,1
Product 4473,325.19,2
Product 4474,420.93,2
Product 4475,86.44,1
Product 4476,280.71,2
Product 4477,116.98,2
Product 4478,117.86,1
Product 4479,410.25,2
Product 4480,380.36,1
Product 4481,224.54,2
Product 4482,45.09,2
Product 4483,391.68,2
Product 4484,379.31,2
Product 4485,115.22,2
Product 4486,84.73,2
Product 4487,142.5,1
Product 4488,152.65,2
Product 4489,340.85,1
Product 4490,264.07,2
Product 4491,324.09,2
Product 4492,106.85,1
Product 4493,37.4,2
Product 4494,71.02,2
Product 4495,401.38,2
Product 4496,272.36,1
Product 4497,464.84,2
Product 4498,364.52,2
Product 4499,327.79,2
Product 4500,140.63,2
Product 4501,494.83,1
Product 4502,311.99,2
Product 4503,361.98,1
Product 4504,180.13,2
Product 4505,495.44,1
Product 4506,455.17,2
Product 4507,229.58,1
Product 4508,324.56,1
Product 4509,446.37,1
Product 4510,376.57,1
Product 4511,212.29,2
Product 4512,128.52,1
Product 4513,411.24,1
Product 4514,165.02,1
Product 4515,456.32,2
Product 4516,157.68,1
Product 4517,475.47,1
Product 4518,152.63,1
Product 4519,415.32,1
Product 4520,27.19,1
Product 4521,304.81,1
Product 4522,359.82,1
Product 4523,314.1,2
Product 4524,91.07,1
Product 4525,263.26,1
Product 4526,279.31,2
Product 4527,31.66,2
Product 4528,338.6,2
Product 4529,365.59,1
Product 4530,410.07,1
Product 4531,150.54,1
Product 4532,205.76,1
Product 4533,329.59,2
Product 4534,482.73,2
Product 4535,324.64,2
Product 4536,469.91,2
Product 4537,122.5,2
Product 4538,146.51,1
Product 4539,350.37,2
Product 4540,265.31,2
Product 4541,476.95,2
Product 4542,211.82,2
Product 4543,86.65,2
Product 4544,440.39,2
Product 4545,433.11,1
Product 4546,280.91,2
Product 4547,304.67,2
Product 4548,49.84,1
Product 4549,108.56,2
Product 4550,273.94,2
Product 4551,179.71,2
Product 4552,383.28,1
Product 4553,190.95,1
Product 4554,26.49,1
Product 4555,401.84,1
Product 4556,147.62,2
Product 4557,493.73,1
Product 4558,384.05,1
Product 4559,138.86,2
Product 4560,122.5,2
Product 4561,336.01,2
Product 4562,180.0,2
Product 4563,372.19,1
Product 4564,315.99,1
Product 4565,442.14,2
Product 4566,414.06,1
Product 4567,376.12,2
Product 4568,114.78,2
Product 4569,266.58,1
Product 4570,234.42,1
Product 4571,93.99,2
Product 4572,442.25,1
Product 4573,186.11,2
Product 4574,449.33,2
Product 4575,244.86,2
Product 4576,385.37,1
Product 4577,136.62,1
Product 4578,490.5,2
Product 4579,111.24,1
Product 4580,88.31,2
Product 4581,124.4,2
Product 4582,307.89,2
Product 4583,301.13,1
Product 4584,258.19,2
Product 4585,337.55,2
Product 4586,416.97,2
Product 4587,20.12,2
Product 4588,315.23,2
Product 4589,264.03,1
Product 4590,135.28,1
Product 4591,21.6,1
Product 4592,182.66,2
Product 4593,286.37,2
Product 4594,284.69,2
Product 4595,215.16,2
Product 4596,337.91,2
Product 4597,207.6,2
Product 4598,224.02,2
Product 4599,230.37,2
Product 4600,295.16,2
Product 4601,195.85,1
Product 4602,152.9,1
Product 4603,268.05,2
Product 4604,494.23,2
Product 4605,24.34,2
Product 4606,24.14,1
Product 4607,172.24,2
Product 4608,139.4,2
Product 4609,215.86,1
Product 4610,452.67,1
Product 4611,427.4,2
Product 4612,47.79,2
Product 4613,47.67,2
Product 4614,82.36,1
Product 4615,187.62,2
Product 4616,362.23,1
Product 4617,355.46,2
Product 4618,137.12,1
Product 4619,295.96,1
Product 4620,347.14,2
Product 4621,474.0,2
Product 4622,191.3,2
Product 4623,160.26,2
Product 4624,184.25,1
Product 4625,416.91,1
Product 4626,274.69,2
Product 4627,120.87,1
Product 4628,229.31,1
Product 4629,411.8,1
Product 4630,324.87,1
Product 4631,39.18,1
Product 4632,355.28,2
Product 4633,203.82,2
Product 4634,77.15,2
Product 4635,166.28,1
Product 4636,224.49,2
Product 4637,228.48,2
Product 4638,365.04,2
Product 4639,143.21,2
Product 4640,269.61,1
Product 4641,193.92,2
Product 4642,176.71,1
Product 4643,284.79,1
Product 4644,363.26,1
Product 4645,63.42,1
Product 4646,406.83,2
Product 4647,431.91,2
Product 4648,402.04,1
Product 4649,362.06,2
Product 4650,363.89,2
Product 4651,323.6,2
Product 4652,130.73,2
Product 4653,50.36,1
Product 4654,230.12,2
Product 4655,335.0,2
Product 4656,230.24,2
Product 4657,413.56,2
Product 4658,341.91,2
Product 4659,304.98,1
Product 4660,421.14,2
Product 4661,216.36,2
Product 4662,300.54,2
Product 4663,452.97,2
Product 4664,59.93,1
Product 4665,101.3,2
Product 4666,338.04,1
Product 4667,391.61,1
Product 4668,8.36,1
Product 4669,375.55,1
Product 4670,100.75,1
Product 4671,461.38,2
Product 4672,418.4,1
Product 4673,27.1,1
Product 4674,117.33,2
Product 4675,101.86,1
Product 4676,282.12,1
Product 4677,21.25,1
Product 4678,55.38,1
Product 4679,324.97,1
Product 4680,179.33,2
Product 4681,153.12,2
Product 4682,230.99,2
Product 4683,407.72,2
Product 4684,118.52,1
Product 4685,255.11,1
Product 4686,339.32,2
Product 4687,328.85,2
Product 4688,440.41,2
Product 4689,90.55,2
Product 4690,339.1,2
Product 4691,289.67,1
Product 4692,328.3,2
Product 4693,493.82,1
Product 4694,110.87,2
Product 4695,470.79,1
Product 4696,72.51,2
Product 4697,279.02,1
Product 4698,66.22,2
Product 4699,124.24,1
Product 4700,50.46,1
Product 4701,434.48,2
Product 4702,486.47,2
Product 4703,433.05,2
Product 4704,23.03,2
Product 4705,370.51,1
Product 4706,60.76,1
Product 4707,228.65,1
Product 4708,414.1,1
Product 4709,114.69,1
Product 4710,14.05,2
Product 4711,35.14,1
Product 4712,363.71,2
Product 4713,316.43,2
Product 4714,226.22,2
Product 4715,80.8,2
Product 4716,142.23,1
Product 4717,169.68,1
Product 4718,491.62,2
Product 4719,8.83,2
Product 4720,453.08,2
Product 4721,278.8,2
Product 4722,426.08,1
Product 4723,446.54,1
Product 4724,257.1,1
Product 4725,142.48,1
Product 4726,50.42,1
Product 4727,125.7,2
Product 4728,60.2,2
Product 4729,56.78,1
Product 4730,393.72,2
Product 4731,245.97,1
Product 4732,138.45,2
Product 4733,169.04,2
Product 4734,254.51,1
Product 4735,235.65,2
Product 4736,273.13,1
Product 4737,90.11,1
Product 4738,153.29,1
Product 4739,204.8,1
Product 4740,340.55,1
Product 4741,407.26,1
Product 4742,43.17,2
Product 4743,170.22,1
Product 4744,471.15,2
Product 4745,210.92,2
Product 4746,405.56,1
